word,frequency,type,gender,dictionaryForm,languageLevel,english
visita,136,noun,feminine,visita,A1,visit
blanca,136,adjective,feminine,blanco,A1,white
rico,135,adjective,masculine,rico,A1,rich
vacaciones,135,noun,feminine,vacación,A1,vacation
planes,134,noun,masculine,plan,A1,plans
cine,134,noun,masculine,cine,A1,cinema
toca,134,verb,other,tocar,A1,to touch
nombres,134,noun,masculine,nombre,A1,name
pantalones,133,noun,masculine,pantalón,A1,pants
soldados,132,noun,masculine,soldado,A1,soldiers
estudio,131,noun,masculine,estudio,A1,study
acabar,131,verb,other,acabar,A1,to finish
llaves,130,noun,feminine,llave,A1,keys
perros,130,noun,masculine,perro,A1,dogs
partir,130,verb,other,partir,A1,to leave
metros,130,noun,masculine,metro,A1,meters
cuántas,129,pronoun,other,cuántas,A1,how many
damas,129,noun,feminine,dama,A1,lady
tranquila,129,adjective,feminine,tranquilo,A1,calm
come,129,verb,other,comer,A1,eat
menudo,129,adjective,masculine,menudo,A1,small
beso,129,noun,masculine,beso,A1,kiss
copa,128,noun,feminine,copa,A1,cup
brazos,128,noun,masculine,brazo,A1,arms
cansado,128,adjective,masculine,cansado,A1,tired
fe,127,noun,feminine,fe,A1,faith
trampa,127,noun,feminine,trampa,A1,trap
memoria,127,noun,feminine,memoria,A1,memory
bienvenida,126,noun,feminine,bienvenida,A1,welcome
leche,126,noun,feminine,leche,A1,milk
estrellas,126,noun,feminine,estrella,A1,stars
cuentas,125,noun,feminine,cuenta,A1,accounts
anillo,125,noun,masculine,anillo,A1,ring
preguntar,125,verb,other,preguntar,A1,to ask
quiénes,124,pronoun,other,quién,A1,who
pequeños,124,adjective,masculine,pequeño,A1,small
películas,124,noun,feminine,película,A1,movies
árbol,124,noun,masculine,árbol,A1,tree
ibas,123,verb,other,ir,A1,you went
dientes,123,noun,masculine,diente,A1,teeth
camión,123,noun,masculine,camión,A1,truck
vender,123,verb,other,vender,A1,to sell
cabo,123,noun,masculine,cabo,A1,cape
ruido,123,noun,masculine,ruido,A1,noise
reloj,123,noun,masculine,reloj,A1,watch
gato,123,noun,masculine,gato,A1,cat
volar,122,verb,other,volar,A1,to fly
tanta,122,adjective,feminine,tanto,A1,so much
colegio,122,noun,masculine,colegio,A1,school
sonido,121,noun,masculine,sonido,A1,sound
imagen,121,noun,feminine,imagen,A1,image
pan,121,noun,masculine,pan,A1,bread
malas,121,adjective,feminine,mala,A1,bad
dama,120,noun,feminine,dama,A1,lady
hielo,120,noun,masculine,hielo,A1,ice
querer,120,verb,other,querer,A1,to want
caminar,120,verb,other,caminar,A1,to walk
televisión,120,noun,feminine,televisión,A1,television
momentos,120,noun,masculine,momento,A1,moments
asiento,119,noun,masculine,asiento,A1,seat
pared,119,noun,feminine,pared,A1,wall
naturaleza,118,noun,feminine,naturaleza,A1,nature
ésa,118,pronoun,feminine,esa,A1,that (feminine)
silla,118,noun,feminine,silla,A1,chair
policías,118,noun,masculine,policía,A1,police
arreglar,118,verb,other,arreglar,A1,to fix
papi,118,noun,masculine,papi,A1,daddy
felices,118,adjective,masculine,feliz,A1,happy
cantidad,118,noun,feminine,cantidad,A1,quantity
bebe,118,verb,other,beber,A1,to drink
papa,117,noun,masculine,papa,A1,potato
llorar,117,verb,other,llorar,A1,to cry
sois,116,verb,other,ser,A1,you are
nosotras,116,pronoun,feminine,nosotras,A1,we (feminine)
enfermedad,116,noun,feminine,enfermedad,A1,disease
colega,116,noun,masculine,colega,A1,colleague
verde,116,adjective,other,verde,A1,green
bajar,116,verb,other,bajar,A1,to lower
vengo,116,verb,other,venir,A1,I come
puertas,115,noun,feminine,puerta,A1,doors
playa,115,noun,feminine,playa,A1,beach
cantar,115,verb,other,cantar,A1,to sing
cabello,115,noun,masculine,cabello,A1,hair
unidad,114,noun,feminine,unidad,A1,unity
estan,114,verb,other,estar,A1,to be
cuchillo,114,noun,masculine,cuchillo,A1,knife
gana,114,verb,other,ganar,A1,to win
gustaba,114,verb,other,gustar,A1,to like
lugares,114,noun,masculine,lugar,A1,places
parque,113,noun,masculine,parque,A1,park
uds.,113,pronoun,other,ustedes,A1,you (plural)
serie,113,noun,feminine,serie,A1,series
nuevas,113,adjective,feminine,nuevo,A1,new
botella,112,noun,feminine,botella,A1,bottle
bala,112,noun,feminine,bala,A1,bullet
puente,111,noun,masculine,puente,A1,bridge
desea,110,verb,other,desear,A1,to wish
pelear,110,verb,other,pelear,A1,to fight
pierna,110,noun,feminine,pierna,A1,leg
echar,110,verb,other,echar,A1,to throw
descanso,110,noun,masculine,descanso,A1,rest
necesitar,109,verb,other,necesitar,A1,to need
nariz,109,noun,feminine,nariz,A1,nose
casas,109,noun,feminine,casa,A1,houses
princesa,109,noun,feminine,princesa,A1,princess
autobús,109,noun,masculine,autobús,A1,bus
cuidar,108,verb,other,cuidar,A1,to take care
huevos,108,noun,masculine,huevo,A1,eggs
pocos,108,adjective,masculine,poco,A1,few
enferma,108,adjective,feminine,enferma,A1,sick
llamadas,108,noun,feminine,llamada,A1,calls
abierto,108,adjective,masculine,abierto,A1,open
puntos,108,noun,masculine,punto,A1,points
conducir,108,verb,other,conducir,A1,to drive
caballos,107,noun,masculine,caballo,A1,horses
viernes,107,noun,masculine,viernes,A1,Friday
bienvenidos,107,other,other,bienvenidos,A1,welcome
presente,106,noun,masculine,presente,A1,present
dedos,106,noun,masculine,dedo,A1,fingers
oeste,105,noun,masculine,oeste,A1,west
despacio,105,adverb,other,despacio,A1,slowly
mercado,104,noun,masculine,mercado,A1,market
cerdo,104,noun,masculine,cerdo,A1,pig
tardes,104,noun,feminine,tarde,A1,afternoons
ahi,103,adverb,other,ahí,A1,there
piedra,103,noun,feminine,piedra,A1,stone
paga,103,noun,feminine,paga,A1,payment
dura,103,adjective,feminine,duro,A1,hard
dará,103,verb,other,dar,A1,to give
leo,102,verb,other,leer,A1,to read
ángeles,102,noun,masculine,ángel,A1,angels
cerrar,102,verb,other,cerrar,A1,to close
peso,102,noun,masculine,peso,A1,weight
humana,102,adjective,feminine,humano,A1,human
termina,102,verb,other,terminar,A1,to finish
contento,102,adjective,masculine,contento,A1,happy
mirada,101,noun,feminine,mirada,A1,glance
romper,101,verb,other,romper,A1,to break
cambia,101,verb,other,cambiar,A1,to change
jardín,100,noun,masculine,jardín,A1,garden
pon,100,verb,other,poner,A1,to put
marca,100,noun,feminine,marca,A1,brand
comenzar,100,verb,other,comenzar,A1,to begin
dé,99,verb,other,dar,A1,give
pollo,99,noun,masculine,pollo,A1,chicken
espada,99,noun,feminine,espada,A1,sword
resultado,98,noun,masculine,resultado,A1,result
sombrero,98,noun,masculine,sombrero,A1,hat
menor,98,adjective,masculine,menor,A1,younger
negra,98,adjective,feminine,negra,A1,black
limpio,98,adjective,masculine,limpio,A1,clean
juegos,98,noun,masculine,juego,A1,games
correo,98,noun,masculine,correo,A1,mail
teatro,97,noun,masculine,teatro,A1,theater
calles,97,noun,feminine,calle,A1,streets
dedo,97,noun,masculine,dedo,A1,finger
tonta,97,adjective,feminine,tonto,A1,silly
amas,97,verb,other,amar,A1,to love
cien,96,other,other,cien,A1,one hundred
adn,96,other,other,ADN,A1,DNA
pastel,96,noun,masculine,pastel,A1,cake
cinta,96,noun,feminine,cinta,A1,ribbon
costa,96,noun,feminine,costa,A1,coast
comienzo,95,noun,masculine,comienzo,A1,beginning
polvo,95,noun,masculine,polvo,A1,dust
bella,95,adjective,feminine,bella,A1,beautiful
roja,95,adjective,feminine,rojo,A1,red
cuento,95,noun,masculine,cuento,A1,story
diario,95,noun,masculine,diario,A1,diary
agujero,94,noun,masculine,agujero,A1,hole
descansar,94,verb,other,descansar,A1,to rest
ángel,94,noun,masculine,ángel,A1,angel
enviar,94,verb,other,enviar,A1,to send
mio,94,pronoun,other,mío,A1,mine
fuente,94,noun,feminine,fuente,A1,fountain
malos,93,adjective,masculine,malo,A1,bad
carretera,93,noun,feminine,carretera,A1,road
desayuno,93,noun,masculine,desayuno,A1,breakfast
comienza,93,verb,other,comenzar,A1,to begin
tambien,93,adverb,other,también,A1,also
miembro,93,noun,masculine,miembro,A1,member
mata,93,noun,feminine,matanza,A1,kill
pecho,92,noun,masculine,pecho,A1,chest
mami,92,noun,feminine,mami,A1,mom
cansada,92,adjective,feminine,cansada,A1,tired
limpiar,92,verb,other,limpiar,A1,to clean
guapo,92,adjective,masculine,guapo,A1,handsome
primo,91,noun,masculine,primo,A1,cousin
manejar,91,verb,other,manejar,A1,to drive
primeros,91,adjective,masculine,primeros,A1,first
números,91,noun,masculine,número,A1,numbers
kilómetros,91,noun,masculine,kilómetro,A1,kilometer
niñas,91,noun,feminine,niña,A1,girls
domingo,91,noun,masculine,domingo,A1,Sunday
tercera,91,adjective,feminine,tercera,A1,third
guapa,90,adjective,feminine,guapa,A1,pretty
lengua,90,noun,feminine,lengua,A1,language
montaña,90,noun,feminine,montaña,A1,mountain
queso,90,noun,masculine,queso,A1,cheese
papeles,89,noun,masculine,papel,A1,papers
fútbol,89,noun,masculine,fútbol,A1,football
lados,89,noun,masculine,lado,A1,sides
miembros,89,noun,masculine,miembro,A1,members
sábado,89,noun,masculine,sábado,A1,Saturday
pongo,89,verb,other,poner,A1,I put
gordo,89,adjective,masculine,gordo,A1,fat
tamaño,88,noun,masculine,tamaño,A1,size
olvidar,88,verb,other,olvidar,A1,to forget
gloria,88,noun,feminine,gloria,A1,glory
instituto,87,noun,masculine,instituto,A1,institute
dia,87,noun,masculine,día,A1,day
cuerpos,87,noun,masculine,cuerpo,A1,bodies
amigas,87,noun,feminine,amiga,A1,friends
techo,87,noun,masculine,techo,A1,ceiling
lisa,86,adjective,feminine,lisa,A1,smooth
pensamos,86,verb,other,pensar,A1,we think
camisa,86,noun,feminine,camisa,A1,shirt
bote,86,noun,masculine,bote,A1,boat
llevamos,86,verb,other,llevar,A1,we carry
rosa,85,noun,feminine,rosa,A1,rose
mama,85,noun,feminine,mamá,A1,mom
negros,85,noun,masculine,negro,A1,black
compartir,85,verb,other,compartir,A1,to share
pequeñas,85,adjective,feminine,pequeña,A1,small
esquina,84,noun,feminine,esquina,A1,corner
cientos,84,noun,masculine,ciento,A1,hundreds
tomo,84,verb,other,tomar,A1,I take
olor,84,noun,masculine,olor,A1,smell
salón,84,noun,masculine,salón,A1,salon
sucio,83,adjective,masculine,sucio,A1,dirty
bebida,83,noun,feminine,bebida,A1,drink
lluvia,83,noun,feminine,lluvia,A1,rain
recién,83,adverb,other,recién,A1,recently
libras,82,noun,feminine,libra,A1,pound
curso,82,noun,masculine,curso,A1,course
lago,82,noun,masculine,lago,A1,lake
corta,81,adjective,feminine,corto,A1,short
lunes,81,noun,masculine,lunes,A1,Monday
hablan,81,verb,other,hablar,A1,to speak
artista,81,noun,masculine,artista,A1,artist
cae,81,verb,other,caer,A1,to fall
pintura,81,noun,feminine,pintura,A1,painting
corto,80,adjective,masculine,corto,A1,short
señoras,80,noun,feminine,señora,A1,ladies
helado,80,noun,masculine,helado,A1,ice cream
mueve,80,verb,other,mover,A1,to move
verle,80,verb,other,ver,A1,to see
mapa,80,noun,masculine,mapa,A1,map
tarea,80,noun,feminine,tarea,A1,task
móvil,80,noun,masculine,móvil,A1,mobile
computadora,79,noun,feminine,computadora,A1,computer
estudiante,79,noun,masculine,estudiante,A1,student
clara,79,adjective,feminine,claro,A1,clear
plato,79,noun,masculine,plato,A1,plate
notas,79,noun,feminine,nota,A1,notes
nieve,79,noun,feminine,nieve,A1,snow
mensajes,79,noun,masculine,mensaje,A1,messages
fecha,79,noun,feminine,fecha,A1,date
sujeto,78,noun,masculine,sujeto,A1,subject
fría,78,adjective,feminine,frío,A1,cold
cortar,78,verb,other,cortar,A1,to cut
familias,77,noun,feminine,familia,A1,families
ey,77,other,other,ey,A1,hey
solas,77,adjective,feminine,sola,A1,alone
gira,77,noun,feminine,gira,A1,turn
cero,77,noun,masculine,cero,A1,zero
ocupada,77,adjective,feminine,ocupada,A1,busy
pieza,77,noun,feminine,pieza,A1,piece
estómago,77,noun,masculine,estómago,A1,stomach
estudiantes,77,noun,masculine,estudiante,A1,students
reino,77,noun,masculine,reino,A1,kingdom
barrio,76,noun,masculine,barrio,A1,neighborhood
granja,76,noun,feminine,granja,A1,farm
trabajas,76,verb,other,trabajar,A1,you work
bravo,76,adjective,masculine,bravo,A1,brave
mostrar,76,verb,other,mostrar,A1,to show
pocas,76,adjective,feminine,poco,A1,few
bolso,76,noun,masculine,bolso,A1,bag
duerme,75,verb,other,dormir,A1,to sleep
respirar,75,verb,other,respirar,A1,to breathe
campaña,75,noun,feminine,campaña,A1,campaign
amistad,75,noun,feminine,amistad,A1,friendship
viven,75,verb,other,vivir,A1,to live
huesos,75,noun,masculine,hueso,A1,bones
planta,75,noun,feminine,planta,A1,plant
mono,75,noun,masculine,mono,A1,monkey
página,75,noun,feminine,página,A1,page
poquito,74,adverb,other,poquito,A1,a little
u,74,pronoun,other,tú,A1,you
paquete,74,noun,masculine,paquete,A1,package
casada,74,adjective,feminine,casada,A1,married
castillo,74,noun,masculine,castillo,A1,castle
bola,74,noun,feminine,bola,A1,ball
tirar,73,verb,other,tirar,A1,to throw
carro,73,noun,masculine,carro,A1,car
vais,73,verb,other,ir,A1,you go
gustas,73,verb,other,gustar,A1,to please
compras,73,noun,feminine,compra,A1,purchases
bolsillo,73,noun,masculine,bolsillo,A1,pocket
artículo,72,noun,masculine,artículo,A1,article
labios,72,noun,masculine,labio,A1,lips
cola,72,noun,feminine,cola,A1,tail
taza,72,noun,feminine,taza,A1,cup
pelota,72,noun,feminine,pelota,A1,ball
andar,72,verb,other,andar,A1,to walk
crea,72,verb,other,crear,A1,create
chaqueta,72,noun,feminine,chaqueta,A1,jacket
árboles,72,noun,masculine,árbol,A1,trees
pescado,72,noun,masculine,pescado,A1,fish
pobres,72,adjective,masculine,pobre,A1,poor
dioses,71,noun,masculine,dios,A1,gods
autos,71,noun,masculine,auto,A1,cars
abrigo,71,noun,masculine,abrigo,A1,coat
estudiar,71,verb,other,estudiar,A1,to study
sonrisa,71,noun,feminine,sonrisa,A1,smile
coches,71,noun,masculine,coche,A1,cars
vives,71,verb,other,vivir,A1,you live
celular,70,noun,masculine,celular,A1,cell phone
veinte,70,other,other,veinte,A1,twenty
ja,70,other,other,ja,A1,already
vivos,70,adjective,masculine,vivo,A1,alive
vecinos,70,noun,masculine,vecino,A1,neighbors
vaso,70,noun,masculine,vaso,A1,glass
regla,70,noun,feminine,regla,A1,ruler
acaban,70,verb,other,acabar,A1,to finish
copia,70,noun,feminine,copia,A1,copy
viajar,69,verb,other,viajar,A1,to travel
cadena,69,noun,feminine,cadena,A1,chain
meter,69,verb,other,meter,A1,to put
contenta,69,adjective,feminine,contenta,A1,happy
comiendo,69,verb,other,comer,A1,eating
cuantos,69,pronoun,other,cuántos,A1,how many
madera,69,noun,feminine,madera,A1,wood
blancos,69,adjective,masculine,blanco,A1,white
millas,69,noun,feminine,milla,A1,miles
tira,69,noun,feminine,tira,A1,strip
cumplir,69,verb,other,cumplir,A1,to fulfill
plata,68,noun,feminine,plata,A1,silver
parada,68,noun,feminine,parada,A1,stop
levanta,68,verb,other,levantar,A1,to lift
respira,68,verb,other,respirar,A1,breathe
escaleras,68,noun,feminine,escalera,A1,stairs
pasos,68,noun,masculine,paso,A1,step
ambulancia,68,noun,feminine,ambulancia,A1,ambulance
servicios,68,noun,masculine,servicio,A1,services
compra,67,noun,feminine,compra,A1,purchase
armario,67,noun,masculine,armario,A1,closet
lobo,67,noun,masculine,lobo,A1,wolf
balas,67,noun,feminine,bala,A1,bullets
ciento,67,noun,other,ciento,A1,hundred
invierno,67,noun,masculine,invierno,A1,winter
equipos,67,noun,masculine,equipo,A1,teams
arena,67,noun,feminine,arena,A1,sand
tíos,67,noun,masculine,tío,A1,uncles
espejo,67,noun,masculine,espejo,A1,mirror
fiestas,67,noun,feminine,fiesta,A1,party
mover,67,verb,other,mover,A1,to move
azúcar,67,noun,feminine,azúcar,A1,sugar
doc,66,other,other,doctor,A1,doctor
sopa,66,noun,feminine,sopa,A1,soup
saltar,66,verb,other,saltar,A1,to jump
americanos,66,noun,masculine,americano,A1,Americans
miel,65,noun,feminine,miel,A1,honey
dilo,65,verb,other,decir,A1,say
hermanas,65,noun,feminine,hermana,A1,sisters
miras,65,verb,other,mirar,A1,you look
piscina,65,noun,feminine,piscina,A1,swimming pool
regalos,65,noun,masculine,regalo,A1,gifts
cuerda,65,noun,feminine,cuerda,A1,rope
seremos,65,verb,other,ser,A1,we will be
pene,64,noun,masculine,pene,A1,penis
oso,64,noun,masculine,oso,A1,bear
vd.,64,other,other,usted,A1,you (formal)
pez,64,noun,masculine,pez,A1,fish
torre,64,noun,feminine,torre,A1,tower
pasillo,64,noun,masculine,pasillo,A1,hallway
juega,64,verb,other,jugar,A1,to play
ricos,64,adjective,masculine,rico,A1,rich
ruta,64,noun,feminine,ruta,A1,route
documentos,64,noun,masculine,documento,A1,documents
alarma,63,noun,feminine,alarma,A1,alarm
iguales,63,adjective,plural,igual,A1,equal
caza,63,noun,feminine,caza,A1,hunting
muchacha,63,noun,feminine,muchacha,A1,girl
bebés,63,noun,masculine,bebé,A1,babies
responde,63,verb,other,responder,A1,to respond
esperan,63,verb,other,esperar,A1,to wait
vuelves,63,verb,other,volver,A1,you return
cuantas,63,pronoun,other,cuántas,A1,how many
saco,62,noun,masculine,saco,A1,bag
llamamos,62,verb,other,llamar,A1,we call
gritar,62,verb,other,gritar,A1,to shout
excusa,62,noun,feminine,excusa,A1,excuse
rodillas,62,noun,feminine,rodilla,A1,knees
cruz,62,noun,feminine,cruz,A1,cross
dulces,62,noun,masculine,dulce,A1,sweets
sofá,61,noun,masculine,sofá,A1,sofa
sombra,61,noun,feminine,sombra,A1,shadow
encantada,61,adjective,feminine,encantada,A1,delighted
firmar,61,verb,other,firmar,A1,to sign
escritorio,61,noun,masculine,escritorio,A1,desk
muñeca,61,noun,feminine,muñeca,A1,doll
pájaro,61,noun,masculine,pájaro,A1,bird
ducha,61,noun,feminine,ducha,A1,shower
tomamos,61,verb,other,tomar,A1,we take
doce,61,adjective,other,doce,A1,twelve
salsa,61,noun,feminine,salsa,A1,sauce
pura,61,adjective,feminine,puro,A1,pure
amar,61,verb,other,amar,A1,to love
fresco,60,adjective,masculine,fresco,A1,cool
privada,60,noun,feminine,privada,A1,private
guarda,60,verb,other,guardar,A1,to keep
vivimos,60,verb,other,vivir,A1,we live
jefa,60,noun,feminine,jefa,A1,boss
falsa,60,adjective,feminine,falso,A1,false
jo,60,pronoun,other,yo,A1,I
llevarlo,60,verb,other,llevarlo,A1,to take it
jueves,60,noun,masculine,jueves,A1,Thursday
montañas,60,noun,feminine,montaña,A1,mountains
garganta,60,noun,feminine,garganta,A1,throat
escribe,59,verb,other,escribir,A1,to write
primavera,59,noun,feminine,primavera,A1,spring
martes,59,noun,masculine,martes,A1,Tuesday
feo,59,adjective,masculine,feo,A1,ugly
socorro,59,noun,masculine,socorro,A1,help
líneas,59,noun,feminine,línea,A1,lines
humo,59,noun,masculine,humo,A1,smoke
salen,58,verb,other,salir,A1,they go out
presentar,58,verb,other,presentar,A1,to present
celebrar,58,verb,other,celebrar,A1,to celebrate
verlos,58,verb,other,ver,A1,to see them
biblioteca,58,noun,feminine,biblioteca,A1,library
fila,58,noun,feminine,fila,A1,row
ésto,58,pronoun,other,esto,A1,this
puerto,58,noun,masculine,puerto,A1,port
favorita,58,adjective,feminine,favorita,A1,favorite
preparada,58,adjective,feminine,preparada,A1,prepared
caras,57,noun,feminine,cara,A1,faces
llegan,57,verb,other,llegar,A1,they arrive
preparar,57,verb,other,preparar,A1,to prepare
guau,57,other,other,guau,A1,wow
tierras,57,noun,feminine,tierra,A1,lands
cabezas,57,noun,feminine,cabeza,A1,heads
ron,57,noun,masculine,ron,A1,rum
marcas,57,noun,feminine,marca,A1,brand
cajas,57,noun,feminine,caja,A1,boxes
darnos,56,verb,other,dar,A1,to give
gustado,56,verb,other,gustar,A1,to like
tetas,56,noun,feminine,teta,A1,breasts
caro,56,adjective,masculine,caro,A1,expensive
asco,56,noun,masculine,asco,A1,disgust
usó,56,verb,other,usar,A1,used
bolas,56,noun,feminine,bola,A1,balls
damos,56,verb,other,dar,A1,we give
escalera,56,noun,feminine,escalera,A1,stairs
acepto,56,verb,other,aceptar,A1,I accept
km,56,other,other,kilómetro,A1,kilometer
lágrimas,56,noun,feminine,lágrima,A1,tears
encuentran,56,verb,other,encontrar,A1,they find
