word,frequency,type,gender,dictionaryForm,languageLevel,english
stevie,20,proper-noun,other,Stevie,other,Stevie
haley,20,proper-noun,other,Haley,A1,Haley
jeffrey,20,proper-noun,other,Jeffrey,other,Jeffrey
elvis,20,proper-noun,other,Elvis,A1,Elvis
randall,20,proper-noun,other,Randall,other,Randall
valerie,20,proper-noun,feminine,Valerie,A1,Valerie
angie,20,proper-noun,feminine,Angie,A1,Angie
hammond,20,proper-noun,other,Hammond,other,Hammond
austin,19,proper-noun,other,Austin,other,Austin
mónica,19,proper-noun,feminine,Mónica,A1,Monica
marilyn,19,proper-noun,other,Marilyn,A1,Marilyn
facebook,19,proper-noun,other,Facebook,A1,Facebook
rudy,19,proper-noun,other,Rudy,other,Rudy
griffin,19,proper-noun,other,Griffin,other,griffin
christina,19,proper-noun,feminine,Cristina,A1,Christina
sherlock,19,proper-noun,other,Sherlock,other,Sherlock
denny,19,proper-noun,other,Denny,other,Denny
chad,19,proper-noun,masculine,Chad,A1,Chad
bennett,19,proper-noun,other,Bennett,A1,Bennett
erik,19,proper-noun,other,Erik,A1,Erik
reagan,19,proper-noun,other,Reagan,other,Reagan
edgar,19,proper-noun,other,Edgar,A1,Edgar
singh,19,proper-noun,other,Singh,other,Singh
cassie,19,proper-noun,feminine,Cassie,other,Cassie
lester,19,proper-noun,other,Lester,other,Lester
melanie,19,proper-noun,feminine,Melanie,A1,Melanie
reese,19,proper-noun,other,Reese,other,Reese
arizona,19,proper-noun,other,Arizona,A1,Arizona
dwight,19,proper-noun,other,Dwight,other,Dwight
marc,19,proper-noun,other,Marc,other,Marc
stewart,19,proper-noun,other,Stewart,other,Stewart
reggie,19,proper-noun,other,Reggie,other,Reggie
mulder,19,proper-noun,other,Mulder,other,Mulder
vicky,19,proper-noun,feminine,Vicky,A1,Vicky
sheldon,19,proper-noun,other,Sheldon,other,Sheldon
monroe,19,proper-noun,other,Monroe,A1,Monroe
jorge,19,proper-noun,masculine,Jorge,A1,George
flynn,19,proper-noun,other,Flynn,other,Flynn
monica,18,proper-noun,feminine,Mónica,A1,Monica
moore,18,proper-noun,other,Moore,other,Moore
reynolds,18,proper-noun,other,Reynolds,other,Reynolds
poirot,18,proper-noun,other,Poirot,other,Poirot
matty,18,proper-noun,other,Matty,other,Matty
niles,18,proper-noun,other,Niles,other,Niles
polly,18,proper-noun,feminine,Polly,other,Polly
saint,18,proper-noun,other,San,A2,saint
hudson,18,proper-noun,other,Hudson,other,Hudson
andre,18,proper-noun,other,André,A1,Andrew
héctor,18,proper-noun,masculine,Héctor,A1,Hector
lizzie,18,proper-noun,other,Lizzie,other,Lizzie
ohio,18,proper-noun,other,Ohio,other,Ohio
erin,18,proper-noun,other,Erin,A1,Erin
cheryl,18,proper-noun,feminine,Cheryl,other,Cheryl
ricardo,18,proper-noun,masculine,Ricardo,A1,Richard
omar,18,proper-noun,masculine,Omar,A1,Omar
nolan,18,proper-noun,other,Nolan,other,Nolan
jonas,18,proper-noun,masculine,Jonás,A1,Jonah
asia,18,proper-noun,feminine,Asia,A1,Asia
grayson,18,proper-noun,other,Grayson,other,Grayson
dixon,18,proper-noun,other,Dixon,other,Dixon
joyce,18,proper-noun,other,Joyce,other,Joyce
mandy,18,proper-noun,other,Mandy,other,Mandy
einstein,17,proper-noun,other,Einstein,A1,Einstein
stevens,17,proper-noun,other,Steven,other,Stevens
sonia,17,proper-noun,feminine,Sonia,A1,Sonia
polonia,17,proper-noun,other,Polonia,A1,Poland
roberts,17,proper-noun,other,Roberts,A1,Roberts
otto,17,proper-noun,other,Otto,other,Otto
catalina,17,proper-noun,feminine,Catalina,A1,Catalina
hamilton,17,proper-noun,other,Hamilton,other,Hamilton
jefferson,17,proper-noun,other,Jefferson,A1,Jefferson
bauer,17,proper-noun,other,Bauer,other,Bauer
irlanda,17,proper-noun,feminine,Irlanda,A1,Ireland
calvin,17,proper-noun,other,Calvin,other,Calvin
cody,17,proper-noun,other,Cody,other,Cody
vivian,17,proper-noun,feminine,Vivian,other,Vivian
stephanie,17,proper-noun,feminine,Stephanie,A1,Stephanie
courtney,17,proper-noun,other,Courtney,other,Courtney
brennan,17,proper-noun,other,Brennan,A1,Brennan
marvin,17,proper-noun,other,Marvin,A1,Marvin
regina,17,proper-noun,feminine,Regina,other,queen
theo,17,proper-noun,masculine,Theo,other,Theo
carlo,17,proper-noun,masculine,Carlos,A1,Charles
garcía,17,proper-noun,other,García,A1,García
alá,17,proper-noun,other,Alá,A1,Allah
beckett,17,proper-noun,other,Beckett,other,Beckett
artie,17,proper-noun,other,Artie,other,Artie
cory,17,proper-noun,other,Cory,other,Cory
detroit,17,proper-noun,other,Detroit,A2,Detroit
evelyn,17,proper-noun,feminine,Evelyn,other,Evelyn
conrad,17,proper-noun,other,Conrad,other,Conrad
klaus,17,proper-noun,other,Klaus,other,Klaus
dexter,17,proper-noun,other,Dexter,other,Dexter
arturo,17,proper-noun,masculine,Arturo,A1,Arthur
kane,17,proper-noun,other,Kane,other,Kane
spock,17,proper-noun,other,Spock,A2,Spock
roman,17,proper-noun,masculine,Román,B1,Roman
ivan,17,proper-noun,masculine,Iván,A1,Ivan
xena,17,proper-noun,feminine,Xena,other,Xena
carolina,17,proper-noun,feminine,Carolina,other,Carolina
nicholas,17,proper-noun,masculine,Nicolás,A1,Nicholas
hastings,16,proper-noun,other,Hastings,other,Hastings
brady,16,proper-noun,other,Brady,other,Brady
manuel,16,proper-noun,masculine,Manuel,A1,Manuel
gavin,16,proper-noun,other,Gavin,A1,Gavin
quito,16,proper-noun,other,Quito,A1,Quito
ernie,16,proper-noun,other,Ernie,A1,Ernie
chelsea,16,proper-noun,feminine,Chelsea,A1,Chelsea
rodney,16,proper-noun,other,Rodney,A1,Rodney
hugh,16,proper-noun,other,Hugh,other,Hugh
frasier,16,proper-noun,other,Frasier,other,Frasier
schmidt,16,proper-noun,other,Schmidt,other,Schmidt
viena,16,proper-noun,feminine,Viena,A1,Vienna
oxford,16,proper-noun,other,Oxford,A1,Oxford
sofía,16,proper-noun,feminine,Sofía,A1,Sofia
venecia,16,proper-noun,feminine,Venecia,A2,Venice
wally,16,proper-noun,other,Wally,A1,Wally
claude,16,proper-noun,other,Claude,other,Claude
bernie,15,proper-noun,other,Bernie,other,Bernie
jared,15,proper-noun,other,Jared,A1,Jared
laurie,15,proper-noun,other,Laurie,A1,Laurie
hyun,15,proper-noun,other,Hyun,other,Hyun
stacy,15,proper-noun,feminine,Stacy,other,Stacy
franz,14,proper-noun,other,Franz,other,Franz
timmy,14,proper-noun,other,Timmy,A1,Timmy
tanya,14,proper-noun,feminine,Tanya,A1,Tanya
milán,14,proper-noun,other,Milán,A2,Milan
baltimore,14,proper-noun,other,Baltimore,A1,Baltimore
félix,14,proper-noun,masculine,Félix,A1,Felix
alaska,14,proper-noun,other,Alaska,A1,Alaska
fernando,14,proper-noun,masculine,Fernando,A1,Fernando
gregory,14,proper-noun,other,Gregorio,A1,Gregory
shelly,14,proper-noun,other,Shelly,other,Shelly
rupert,14,proper-noun,other,Rupert,A1,Rupert
louie,14,proper-noun,other,Louie,other,Louie
andré,14,proper-noun,masculine,Andrés,A1,Andrew
fran,14,proper-noun,masculine,Fran,A1,Fran
wesley,14,proper-noun,other,Wesley,A1,Wesley
marcel,14,proper-noun,masculine,Marcel,A1,Marcel
lori,14,proper-noun,other,Lori,other,Lori
garrett,14,proper-noun,other,Garrett,other,Garrett
clarke,14,proper-noun,other,Clarke,other,Clarke
chester,14,proper-noun,masculine,Chester,other,Chester
goa,14,proper-noun,other,Goa,other,Goa
sherman,14,proper-noun,other,Sherman,other,Sherman
lorenzo,14,proper-noun,masculine,Lorenzo,other,Lorenzo
scully,14,proper-noun,other,Scully,other,Scully
buda,14,proper-noun,masculine,Buda,A1,Buddha
roberto,14,proper-noun,masculine,Roberto,A1,Robert
trish,13,proper-noun,feminine,Trish,other,Trish
henri,13,proper-noun,other,Henri,A1,Henry
devon,13,proper-noun,other,Devon,other,Devon
julien,13,proper-noun,other,Julien,other,Julien
rafael,13,proper-noun,masculine,Rafael,A1,Rafael
martini,12,proper-noun,other,martini,A1,martini
benson,12,proper-noun,other,Benson,A1,Benson
georgie,12,proper-noun,masculine,Georgie,other,Georgie
ronald,12,proper-noun,other,Ronald,A1,Ronald
lucía,12,proper-noun,feminine,Lucía,A1,Lucia
darren,12,proper-noun,other,Darren,other,Darren
giovanni,12,proper-noun,other,Giovanni,A1,Giovanni
julieta,12,proper-noun,feminine,Julieta,other,Juliet
peterson,12,proper-noun,other,Peterson,A1,Peterson
obama,12,proper-noun,other,Obama,A1,Obama
cohen,12,proper-noun,other,Cohen,other,Cohen
adán,12,proper-noun,masculine,Adán,A1,Adam
senor,12,proper-noun,masculine,Señor,A1,Mr.
sutton,12,proper-noun,other,Sutton,other,Sutton
crawford,12,proper-noun,other,Crawford,other,Crawford
tiffany,12,proper-noun,feminine,Tiffany,other,Tiffany
jonah,12,proper-noun,other,Jonás,A1,Jonah
felipe,12,proper-noun,masculine,Felipe,A1,Philip
bridget,12,proper-noun,feminine,Bridget,other,Bridget
barbie,12,proper-noun,feminine,Barbie,A1,Barbie
macleod,12,proper-noun,other,Macleod,other,Macleod
indiana,12,proper-noun,feminine,Indiana,other,Indiana
santiago,12,proper-noun,masculine,Santiago,A1,Saint James
argentina,12,proper-noun,feminine,Argentina,A1,Argentina
christy,12,proper-noun,feminine,Christy,other,Christy
hyde,11,proper-noun,other,Hyde,other,Hyde
andrews,11,proper-noun,other,Andrews,other,Andrews
emmett,11,proper-noun,other,Emmett,other,Emmett
brendan,11,proper-noun,masculine,Brendan,A1,Brendan
francine,11,proper-noun,feminine,Francine,other,Francine
simmons,11,proper-noun,other,Simmons,other,Simmons
ariel,11,proper-noun,other,Ariel,A1,Ariel
tito,11,proper-noun,masculine,Tito,A1,Uncle
dani,11,proper-noun,other,Dani,A1,Dani
billie,11,proper-noun,other,Billie,other,Billie
beatles,11,proper-noun,other,Beatles,A1,Beatles
saul,11,proper-noun,masculine,Saúl,other,Saul
kev,11,proper-noun,other,Kev,other,Kev
manchester,11,proper-noun,other,Manchester,A1,Manchester
sanders,11,proper-noun,other,Sanders,A1,Sanders
ezra,11,proper-noun,other,Ezra,other,Ezra
cora,11,proper-noun,feminine,Cora,A1,Cora
stacey,11,proper-noun,other,Stacey,other,Stacey
hassan,11,proper-noun,other,Hassan,A1,Hassan
mindy,11,proper-noun,other,Mindy,other,Mindy
luthor,11,proper-noun,other,Luthor,other,Luthor
milady,11,proper-noun,feminine,Milady,other,My lady
columbia,11,proper-noun,feminine,Colombia,A1,Colombia
trey,11,proper-noun,other,Trey,other,Trey
dewey,11,proper-noun,other,Dewey,other,Dewey
vito,11,proper-noun,masculine,Vito,other,Vito
frankenstein,11,proper-noun,other,Frankenstein,A2,Frankenstein
darryl,11,proper-noun,other,Darryl,other,Darryl
floyd,10,proper-noun,other,Floyd,other,Floyd
timothy,10,proper-noun,other,timoteo,other,timothy
byron,10,proper-noun,other,Byron,other,Byron
dinozzo,10,proper-noun,other,Dinozzo,other,Dinozzo
joanna,10,proper-noun,feminine,Joanna,A1,Joanna
melinda,10,proper-noun,feminine,Melinda,other,Melinda
holanda,10,proper-noun,feminine,Holanda,A1,Holland
twitter,10,proper-noun,other,Twitter,A1,Twitter
katrina,10,proper-noun,feminine,Katrina,other,Katrina
humphrey,10,proper-noun,other,Humphrey,A1,Humphrey
klingon,10,proper-noun,other,Klingon,other,Klingon
andrés,10,proper-noun,masculine,Andrés,A1,Andrés
hawkins,10,proper-noun,other,Hawkins,other,Hawkins
juana,10,proper-noun,feminine,Juana,A1,Juana
illinois,10,proper-noun,other,Illinois,A1,Illinois
julius,10,proper-noun,masculine,Julius,A1,Julius
edie,10,proper-noun,feminine,Edie,A1,Edie
tasha,10,proper-noun,feminine,Tasha,other,Tasha
omega,10,proper-noun,other,Omega,other,Omega
murdoch,10,proper-noun,other,Murdoch,other,Murdoch
truman,10,proper-noun,masculine,Truman,A2,Truman
reich,10,proper-noun,other,Reich,other,empire
sinclair,10,proper-noun,other,Sinclair,other,Sinclair
patterson,10,proper-noun,other,Patterson,other,Patterson
stanford,10,proper-noun,other,Stanford,A1,Stanford
silas,10,proper-noun,other,Silas,other,Silas
cassidy,10,proper-noun,other,Cassidy,other,Cassidy
malone,10,proper-noun,other,Malone,other,Malone
sergei,10,proper-noun,other,Sergei,A1,Sergei
miriam,10,proper-noun,feminine,Miriam,other,Miriam
jude,10,proper-noun,masculine,Jude,other,Jude
knox,10,proper-noun,other,Knox,other,Knox
priya,10,proper-noun,feminine,Priya,other,Priya
pratt,10,proper-noun,other,Pratt,other,Pratt
paolo,9,proper-noun,masculine,Paolo,other,Paolo
oklahoma,9,proper-noun,other,Oklahoma,A1,Oklahoma
connecticut,9,proper-noun,other,Connecticut,A1,Connecticut
bianca,9,proper-noun,feminine,Bianca,A1,Bianca
grady,9,proper-noun,other,Grady,other,Grady
karan,9,proper-noun,other,Karan,other,Karan
michele,9,proper-noun,feminine,Michele,other,Michele
phyllis,9,proper-noun,feminine,Phyllis,other,Phyllis
mckay,9,proper-noun,other,Mckay,other,Mckay
lars,9,proper-noun,other,Lars,other,Lars
hawai,9,proper-noun,other,Hawái,A1,Hawaii
missy,9,proper-noun,feminine,Missy,other,Missy
wagner,9,proper-noun,masculine,Wagner,other,Wagner
stewie,9,proper-noun,other,Stewie,other,Stewie
sudáfrica,9,proper-noun,other,Sudáfrica,A1,South Africa
newman,9,proper-noun,other,Newman,other,Newman
macgyver,9,proper-noun,other,MacGyver,other,MacGyver
cambridge,9,proper-noun,other,Cambridge,A1,Cambridge
rangers,9,proper-noun,other,Rangers,other,Rangers
virgil,9,proper-noun,other,Virgilio,A1,Virgil
viktor,9,proper-noun,other,Viktor,A1,Viktor
norteamérica,8,proper-noun,feminine,Norteamérica,A1,North America
cyril,8,proper-noun,other,Cyril,other,Cyril
jasmine,8,proper-noun,feminine,Jazmín,A1,jasmine
estocolmo,8,proper-noun,other,Estocolmo,A1,Stockholm
georges,8,proper-noun,masculine,Georges,other,Georges
madonna,8,proper-noun,feminine,Madonna,other,Madonna
dillon,8,proper-noun,other,Dillon,other,Dillon
claudio,8,proper-noun,masculine,Claudio,A1,Claudio
bélgica,8,proper-noun,feminine,Bélgica,A1,Belgium
emilio,8,proper-noun,masculine,Emilio,A1,Emilio
kirsten,8,proper-noun,other,Kirsten,other,Kirsten
bagdad,8,proper-noun,other,Bagdad,A1,Baghdad
yvonne,8,proper-noun,feminine,Yvonne,other,Yvonne
randolph,8,proper-noun,other,Randolph,A1,Randolph
cartman,8,proper-noun,other,Cartman,A1,Cartman
pietro,8,proper-noun,other,Pietro,A1,Peter
ee.uu,8,proper-noun,other,Estados Unidos,A1,United States
arjun,8,proper-noun,other,Arjun,other,Arjun
gino,8,proper-noun,masculine,Gino,other,Gino
alfonso,8,proper-noun,masculine,Alfonso,A1,Alfonso
fleming,8,proper-noun,other,Fleming,other,Fleming
johan,8,proper-noun,other,Johan,A1,Johan
palestina,8,proper-noun,feminine,Palestina,A1,Palestine
tokyo,8,proper-noun,other,Tokio,A1,Tokyo
xander,8,proper-noun,other,Xander,other,Xander
ernesto,8,proper-noun,masculine,Ernesto,A1,Ernesto
wisconsin,8,proper-noun,neuter,Wisconsin,A1,Wisconsin
eliot,8,proper-noun,other,Eliot,A1,Eliot
christie,8,proper-noun,feminine,Christie,other,Christie
cleopatra,8,proper-noun,feminine,Cleopatra,other,Cleopatra
maryland,8,proper-noun,other,Maryland,A1,Maryland
cairo,8,proper-noun,other,Cairo,A1,Cairo
bombay,8,proper-noun,other,Bombay,other,Bombay
ahmed,8,proper-noun,other,Ahmed,A1,Ahmed
crowley,8,proper-noun,other,Crowley,other,Crowley
nobel,8,proper-noun,masculine,Nobel,A2,Nobel
islam,8,proper-noun,other,Islam,A1,Islam
salvatore,8,proper-noun,masculine,Salvatore,other,Salvatore
zeke,8,proper-noun,other,Zeke,other,Zeke
pérez,7,proper-noun,other,Pérez,A1,Pérez
jennings,7,proper-noun,other,Jennings,other,Jennings
díaz,7,proper-noun,other,Díaz,other,Diaz
iraq,7,proper-noun,other,Irak,A1,Iraq
margot,7,proper-noun,feminine,Margot,A1,Margot
shiva,7,proper-noun,other,Shiva,other,Shiva
amazonas,7,proper-noun,feminine,Amazonas,B2,Amazon River
hetty,7,proper-noun,other,Hetty,other,Hetty
hanson,7,proper-noun,other,Hanson,other,Hanson
xavier,7,proper-noun,masculine,Xavier,A1,Xavier
saturno,7,proper-noun,masculine,Saturno,A1,Saturn
ramsey,7,proper-noun,other,Ramsey,other,Ramsey
abbott,7,proper-noun,other,Abbott,other,Abbott
thornton,7,proper-noun,other,Thornton,other,Thornton
reilly,7,proper-noun,other,Reilly,other,Reilly
novak,7,proper-noun,other,Novak,A1,Novak
singapur,7,proper-noun,other,Singapur,A1,Singapore
lynette,7,proper-noun,other,Lynette,other,Lynette
vinci,7,proper-noun,other,Vinci,other,Vinci
hilda,7,proper-noun,feminine,Hilda,A1,Hilda
marx,7,proper-noun,other,Marx,other,Marx
silvia,7,proper-noun,feminine,Silvia,A1,Silvia
perú,7,proper-noun,masculine,Perú,A1,Peru
krishna,7,proper-noun,other,Krishna,other,Krishna
capone,7,proper-noun,other,Capone,other,Capone
dixie,7,proper-noun,other,Dixie,other,Dixie
kathleen,7,proper-noun,feminine,Kathleen,A1,Kathleen
norris,7,proper-noun,other,Norris,other,Norris
daryl,7,proper-noun,other,Daryl,A1,Daryl
wendell,7,proper-noun,other,Wendell,other,Wendell
jarvis,7,proper-noun,other,Jarvis,other,Jarvis
lulu,7,proper-noun,feminine,Lulu,other,Lulu
rhodes,7,proper-noun,other,Rhodes,other,Rhodes
yakuza,7,proper-noun,other,Yakuza,C1,Yakuza
kris,7,proper-noun,other,Kris,other,Kris
lizzy,7,proper-noun,other,Lizzy,other,Lizzy
arabia,7,proper-noun,feminine,Arabia,A1,Arabia
luc,7,proper-noun,other,Luc,other,Luc
lorna,7,proper-noun,feminine,Lorna,other,Lorna
guillermo,7,proper-noun,masculine,Guillermo,A1,William
missouri,7,proper-noun,other,Misuri,A1,Missouri
zelanda,7,proper-noun,feminine,Zelanda,other,Zelanda
ruiz,7,proper-noun,other,Ruiz,other,Ruiz
luciano,7,proper-noun,other,Luciano,other,Luciano
norton,7,proper-noun,other,Norton,other,Norton
montreal,7,proper-noun,other,Montreal,A1,Montreal
vermont,7,proper-noun,other,Vermont,A1,Vermont
gilmore,7,proper-noun,other,Gilmore,other,Gilmore
ginny,7,proper-noun,feminine,Ginny,other,Ginny
conway,7,proper-noun,other,Conway,other,Conway
pennsylvania,7,proper-noun,other,Pennsylvania,A1,Pennsylvania
grimm,7,proper-noun,other,Grimm,other,Grimm
felicia,7,proper-noun,feminine,Felicia,A1,Felicia
mildred,7,proper-noun,feminine,Mildred,other,Mildred
panamá,7,proper-noun,other,Panamá,A1,Panama
deborah,7,proper-noun,feminine,Deborah,A1,Deborah
london,7,proper-noun,other,Londres,A1,London
cain,6,proper-noun,masculine,Caín,A1,Cain
locke,6,proper-noun,other,Locke,other,Locke
gigi,6,proper-noun,feminine,Gigi,other,Gigi
vikram,6,proper-noun,other,Vikram,A1,Vikram
louisa,6,proper-noun,feminine,Louisa,other,Louisa
elisabeth,6,proper-noun,feminine,Elisabeth,A1,Elisabeth
rembrandt,6,proper-noun,other,Rembrandt,other,Rembrandt
tesla,6,proper-noun,other,Tesla,A1,Tesla
clifford,6,proper-noun,other,Clifford,A1,Clifford
giorgio,6,proper-noun,masculine,Giorgio,A1,Giorgio
dimitri,6,proper-noun,other,Dimitri,A1,Dimitri
harlan,6,proper-noun,other,Harlan,other,Harlan
fargo,6,proper-noun,other,Fargo,other,Fargo
cylon,6,proper-noun,other,Cylon,other,Cylon
baldwin,6,proper-noun,other,Baldwin,other,Baldwin
justine,6,proper-noun,feminine,Justine,other,Justine
valentina,6,proper-noun,feminine,Valentina,other,Valentina
bethany,6,proper-noun,feminine,Bethany,A1,Bethany
lisbon,6,proper-noun,other,Lisboa,A1,Lisbon
alexandra,6,proper-noun,feminine,Alejandra,A1,Alejandra
dalek,6,proper-noun,other,Dalek,other,Dalek
arnie,6,proper-noun,masculine,Arnie,other,Arnie
mars,6,proper-noun,other,Marte,A1,Mars
theodore,6,proper-noun,other,Teodoro,A1,Theodore
loretta,6,proper-noun,feminine,Loretta,other,Loretta
astrid,6,proper-noun,feminine,Astrid,other,Astrid
gustav,6,proper-noun,other,Gustav,other,Gustav
benjamín,6,proper-noun,masculine,Benjamín,A1,Benjamin
houdini,6,proper-noun,other,Houdini,other,Houdini
kayla,6,proper-noun,feminine,Kayla,other,Kayla
edwin,6,proper-noun,masculine,Edwin,A1,Edwin
adriana,6,proper-noun,feminine,Adriana,A1,Adriana
patsy,6,proper-noun,other,Patsy,other,Patsy
howie,6,proper-noun,other,Howie,A1,Howie
lucien,6,proper-noun,other,Lucien,other,Lucien
copenhague,6,proper-noun,other,Copenhague,A1,Copenhagen
hannibal,6,proper-noun,other,Aníbal,B2,Hannibal
raquel,6,proper-noun,feminine,Raquel,A1,Rachel
allah,6,proper-noun,other,Alá,A1,Allah
pensilvania,6,proper-noun,other,Pensilvania,A1,Pennsylvania
liverpool,6,proper-noun,other,Liverpool,other,Liverpool
eden,6,proper-noun,other,Edén,A2,Eden
godfrey,6,proper-noun,masculine,Godfrey,other,Godfrey
emil,6,proper-noun,other,Emil,A1,Emil
terri,6,proper-noun,other,Terri,other,Terri
netflix,6,proper-noun,other,Netflix,A1,Netflix
reddington,6,proper-noun,other,Reddington,other,Reddington
suzy,6,proper-noun,feminine,Suzy,other,Suzy
berkeley,6,proper-noun,other,Berkeley,other,Berkeley
borgia,6,proper-noun,other,Borgia,other,Borgia
emmy,6,proper-noun,other,Emmy,other,Emmy
dinah,6,proper-noun,feminine,Dinah,other,Dinah
kimberly,6,proper-noun,feminine,Kimberly,A1,Kimberly
marlowe,6,proper-noun,other,Marlowe,other,Marlowe
suzie,6,proper-noun,feminine,Suzie,other,Suzie
coulson,6,proper-noun,other,Coulson,other,Coulson
steph,6,proper-noun,other,Steph,other,Steph
bowie,6,proper-noun,other,Bowie,other,Bowie
pascal,6,proper-noun,other,Pascal,other,Pascal
murdock,6,proper-noun,other,Murdock,other,Murdock
elisa,6,proper-noun,feminine,Elisa,other,Elisa
riker,6,proper-noun,other,Riker,other,Riker
dyson,6,proper-noun,other,Dyson,other,Dyson
