word,frequency,type,gender,dictionaryForm,languageLevel,english
norm,6,noun,feminine,norma,B2,norm
game,6,other,other,juego,A1,game
aliens,6,other,other,alien,other,aliens
demo,6,noun,feminine,demos,other,demo
gun,6,noun,feminine,pistola,A1,gun
chat,6,noun,masculine,chat,A1,chat
hello,6,other,other,hello,A1,hello
marks,6,other,other,marks,other,marks
hopper,6,other,other,hopper,other,hopper
mayday,6,other,other,mayday,other,mayday
herpes,6,noun,masculine,herpes,B1,herpes
ko,6,other,other,ko,other,ko
rolling,6,other,other,rolling,other,rolling
provisional,6,adjective,feminine,provisional,B1,provisional
pitt,6,other,other,pitt,other,pitt
western,6,other,other,western,other,western
ouch,6,other,other,ouch,other,ouch
c.j.,6,other,other,c.j.,other,c.j.
slade,6,other,other,slade,other,slade
wolfe,6,other,other,Wolfe,other,Wolfe
heavy,6,adjective,other,pesado,A2,heavy
rip,6,other,other,rip,other,rip
uci,6,other,other,UCI,other,UCI
heart,6,noun,masculine,corazón,A1,heart
soul,6,other,other,alma,B2,soul
much,6,adjective,other,mucho,A1,much
dirk,6,other,other,dirk,other,dirk
swing,6,other,other,swing,other,swing
formen,6,other,other,formen,other,formen
pol,6,other,other,pol,other,pol
molecular,6,adjective,feminine,molecular,B1,molecular
powers,6,other,other,poderes,B1,powers
inventor,6,noun,masculine,inventor,B1,inventor
gale,6,other,other,gale,other,gale
would,6,other,other,would,other,would
hut,6,other,other,hut,other,hut
summers,6,other,other,summer,other,summers
wa,6,pronoun,other,wa,other,wa
rivers,6,noun,masculine,río,A1,rivers
give,6,verb,other,dar,A1,give
winters,6,other,other,invierno,A2,winters
logo,6,noun,masculine,logo,A2,logo
did,6,other,other,did,other,did
cure,6,noun,feminine,cura,A2,cure
rector,6,noun,masculine,rector,B2,rector
malaria,6,noun,feminine,malaria,other,malaria
bacteria,6,noun,feminine,bacteria,B1,bacteria
debut,6,noun,masculine,debut,B1,debut
saga,6,noun,feminine,saga,B1,saga
head,6,other,other,head,other,head
collier,6,other,other,collier,other,collier
elite,6,adjective,feminine,élite,B2,elite
main,6,other,other,main,other,main
had,6,other,other,had,other,had
fay,6,other,other,fay,other,fay
mouse,6,other,other,mouse,other,mouse
mmmm,6,other,other,mmmm,other,mmmm
viral,6,adjective,other,viral,B2,viral
only,6,other,other,only,A1,only
stig,6,other,other,stig,other,stig
waters,6,other,other,waters,other,waters
karev,6,other,other,karev,other,karev
dash,6,other,other,dash,other,dash
strange,6,adjective,other,extraño,B2,strange
full,6,other,other,full,other,full
cactus,6,noun,masculine,cactus,A1,cactus
odies,6,other,other,odies,other,odies
yong,6,other,other,yong,other,yong
xiao,6,other,other,xiao,other,xiao
morning,6,other,other,mañana,A1,morning
3d,6,other,other,3d,other,3D
bananas,6,noun,feminine,banana,A1,bananas
lt,6,other,other,lt,other,lt
barrow,6,other,other,barrow,other,barrow
dougie,6,other,other,dougie,other,dougie
ducky,6,other,other,ducky,other,ducky
watts,6,other,other,watt,other,watts
unni,6,other,other,unni,other,unni
catering,6,noun,other,catering,other,catering
boss,6,noun,masculine,jefe,A2,boss
burles,6,other,other,burles,other,burles
sex,6,noun,masculine,sexo,A1,sex
swan,6,other,other,swan,other,swan
kip,6,other,other,kip,other,kip
oasis,6,noun,feminine,oasis,B1,oasis
tin,6,noun,masculine,estaño,A1,tin
shi,6,other,other,shi,other,shi
planet,6,noun,masculine,planeta,A1,planet
palace,6,other,other,palacio,A2,palace
cabaret,6,noun,masculine,cabaret,B2,cabaret
going,6,other,other,going,other,going
yogurt,6,noun,masculine,yogur,A1,yogurt
indispensable,6,adjective,other,indispensable,B2,indispensable
sublime,6,adjective,masculine,sublime,B2,sublime
horn,6,noun,masculine,cuerno,A2,horn
were,6,other,other,were,other,were
wild,6,adjective,other,salvaje,B1,wild
bear,6,noun,masculine,oso,A1,bear
jang-geum,5,other,other,jang-geum,other,jang-geum
ne,5,pronoun,other,ne,A1,ne
xix,5,other,other,xix,other,xix
pelvis,5,noun,feminine,pelvis,A2,pelvis
mã,5,other,other,mã,other,mã
could,5,other,other,could,other,could
prime,5,other,other,prime,other,prime
diesel,5,noun,masculine,diésel,A2,diesel
ju,5,other,other,ju,other,ju
cancer,5,noun,masculine,cáncer,B1,cancer
dharma,5,other,other,dharma,other,dharma
darling,5,other,other,darling,other,darling
hip-hop,5,other,other,hip-hop,A2,hip-hop
field,5,other,other,field,other,field
vigor,5,noun,masculine,vigor,B1,vigor
bunker,5,noun,masculine,bunker,B1,bunker
colon,5,noun,masculine,colón,A2,colon
lao,5,other,other,lao,other,Lao
cutter,5,noun,masculine,cutter,A2,cutter
diva,5,noun,feminine,diva,A2,diva
abbey,5,other,other,abbey,other,abbey
burrito,5,noun,masculine,burrito,A1,burrito
bullock,5,noun,masculine,buey,A1,bullock
uh-oh,5,other,other,uh-oh,A1,uh-oh
trip,5,noun,masculine,viaje,A2,trip
hepatitis,5,noun,feminine,hepatitis,B2,hepatitis
hollow,5,adjective,other,hollow,B1,hollow
great,5,other,other,great,other,great
reptiles,5,noun,masculine,reptil,A2,reptiles
machete,5,noun,masculine,machete,A1,machete
easy,5,adjective,other,fácil,A1,easy
blood,5,noun,feminine,sangre,A1,blood
cotton,5,other,other,cotton,other,cotton
poppy,5,other,other,poppy,other,poppy
tuck,5,other,other,tuck,other,tuck
yun,5,other,other,yun,other,yun
penn,5,other,other,penn,other,penn
camping,5,noun,masculine,camping,A2,camping
mail,5,other,other,mail,other,mail
brigadier,5,noun,masculine,brigadier,B2,brigadier
hwa,5,other,other,hwa,other,hwa
conor,5,other,other,Conor,other,Conor
magnate,5,noun,masculine,magnate,B2,magnate
lobby,5,noun,masculine,lobby,B1,lobby
rigor,5,noun,masculine,rigor,B2,rigor
court,5,other,other,court,other,court
chung,5,other,other,chung,other,chung
multitudes,5,noun,feminine,multitud,B1,multitudes
verbal,5,adjective,masculine,verbal,B1,verbal
first,5,other,other,first,other,first
landry,5,other,other,landry,other,landry
a.j.,5,other,other,a.j.,other,A.J.
tex,5,other,other,tex,other,tex
foley,5,other,other,foley,other,foley
toto,5,noun,masculine,toto,other,toto
hoyt,5,other,other,hoyt,other,hoyt
intolerable,5,adjective,other,intolerable,B2,intolerable
water,5,other,other,agua,A1,water
shield,5,noun,masculine,escudo,A2,shield
00ffff,5,other,other,00ffff,other,00ffff
garrison,5,other,other,garrison,other,garrison
bat,5,noun,masculine,murciélago,A2,bat
tofu,5,noun,masculine,tofu,A2,tofu
hs,5,other,other,hs,other,hs
orange,5,noun,feminine,naranja,A1,orange
bee,5,other,other,bee,other,bee
favorable,5,adjective,other,favorable,B1,favorable
melody,5,other,other,melodía,A2,melody
salt,5,noun,masculine,sal,A1,salt
draper,5,noun,masculine,draper,other,draper
bing,5,other,other,bing,other,bing
continental,5,adjective,masculine,continental,B1,continental
wing,5,other,other,wing,other,wing
irritable,5,adjective,feminine,irritable,B2,irritable
casting,5,other,other,casting,other,casting
lsd,5,other,other,lsd,other,LSD
inn,5,noun,feminine,posada,A2,inn
vertebral,5,adjective,feminine,vertebral,B1,vertebral
cowboy,5,other,masculine,cowboy,other,cowboy
living,5,other,other,living,other,living
scouts,5,noun,masculine,scout,A1,scouts
simms,5,other,other,simms,other,simms
susceptible,5,adjective,feminine,susceptible,B2,susceptible
scooter,5,other,other,scooter,other,scooter
cutler,5,other,other,cutler,other,cutler
nerds,5,other,other,nerd,other,nerds
derby,5,other,other,derby,other,derby
tirad,5,other,other,tirad,other,tirad
ale,5,noun,feminine,ale,A1,ale
iceberg,5,noun,masculine,iceberg,A2,iceberg
fat,5,adjective,other,gordo,A1,fat
box,5,other,other,box,other,box
ice,5,other,other,hielo,A1,ice
erm,5,other,other,erm,other,erm
daleks,5,other,other,Daleks,other,Daleks
bright,5,adjective,other,brillante,A2,bright
puma,5,noun,masculine,puma,A1,puma
church,5,other,other,iglesia,A1,church
mafiosos,5,noun,masculine,mafioso,B1,mafiosos
nasal,5,adjective,masculine,nasal,A2,nasal
arrow,5,other,other,arrow,other,arrow
sandwiches,5,noun,masculine,sándwich,A1,sandwiches
impermeable,5,adjective,masculine,impermeable,B1,impermeable
cheng,5,other,other,cheng,other,cheng
elemental,5,adjective,masculine,elemental,B1,elemental
please,5,other,other,please,other,please
didi,5,other,other,didi,other,didi
shay,5,other,other,shay,other,shay
davenport,5,noun,masculine,davenport,other,davenport
clip,5,other,other,clip,other,clip
jt,5,other,other,jt,other,jt
dusty,5,adjective,other,polvoriento,B1,dusty
tickets,5,noun,masculine,ticket,A1,tickets
turbo,5,noun,masculine,turbo,B2,turbo
sub,5,other,other,sub,other,sub
liberty,5,other,other,libertad,B2,liberty
glamour,5,noun,masculine,glamour,B2,glamour
jp,5,other,other,jp,other,jp
pre,5,other,other,pre,other,pre
group,5,noun,masculine,grupo,A2,group
gon,5,other,other,gon,other,gon
strippers,5,other,other,stripper,other,strippers
colonial,5,adjective,masculine,colonial,B2,colonial
tonight,5,other,other,tonight,other,tonight
face,5,noun,feminine,cara,A1,face
bleep,5,other,other,bleep,other,bleep
foyle,5,other,other,foyle,other,foyle
raines,5,other,other,raines,other,raines
sunset,5,noun,masculine,atardecer,A2,sunset
fiasco,5,noun,masculine,fiasco,B2,fiasco
woman,5,noun,feminine,mujer,A1,woman
paranormal,5,adjective,other,paranormal,B2,paranormal
very,5,adverb,other,muy,A1,very
turtle,5,other,other,tortuga,A1,turtle
swift,5,other,other,swift,other,swift
storm,5,noun,feminine,tormenta,A1,storm
yan,5,other,other,yan,other,yan
lip,5,noun,masculine,labio,A1,lip
inexplicable,5,adjective,feminine,inexplicable,B2,inexplicable
ching,5,other,other,ching,other,ching
hematoma,5,noun,masculine,hematoma,B2,hematoma
halo,5,noun,masculine,halo,A1,halo
lost,5,other,other,lost,other,lost
renal,5,adjective,masculine,renal,B1,renal
literal,5,adjective,masculine,litераль,B2,literal
funk,5,other,other,funk,other,funk
gore,5,other,other,gore,other,gore
conquistador,5,noun,masculine,conquistador,B1,conquistador
troll,5,other,other,troll,other,troll
college,5,other,other,college,other,college
port,5,noun,masculine,puerto,A1,port
quarterback,5,other,other,quarterback,other,quarterback
ying,5,other,other,ying,other,ying
banjo,4,noun,masculine,banjo,B1,banjo
jeb,4,other,other,jeb,other,jeb
ness,4,other,other,ness,other,ness
baron,4,noun,masculine,barón,A2,baron
cc,4,other,other,cc,other,cc
keep,4,other,other,keep,other,keep
nt,4,other,other,nt,other,nt
beep,4,other,other,beep,other,beep
namaste,4,other,other,namasté,other,namaste
pine,4,noun,feminine,piña,A2,pine
stokes,4,other,other,stokes,other,stokes
pyo,4,other,other,pyo,other,pyo
cadaver,4,noun,masculine,cadáver,B2,cadaver
dottie,4,other,other,dottie,other,dottie
rain,4,other,other,lluvia,A1,rain
break,4,verb,other,romper,A2,break
hackers,4,noun,masculine,hacker,B1,hackers
gob,4,other,other,gob,other,gob
garret,4,other,other,garret,other,garret
nachos,4,noun,masculine,nacho,A1,nachos
cds,4,other,other,CDs,other,CDs
quagmire,4,other,other,quagmire,other,quagmire
worth,4,other,other,worth,other,worth
three,4,other,other,three,other,three
travers,4,other,other,travers,other,travers
yul,4,other,other,yul,other,Yul
ab,4,other,other,ab,other,ab
tap,4,noun,masculine,tap,A1,tap
feeny,4,other,other,feeny,other,feeny
hap,4,other,other,hap,other,hap
mount,4,other,other,mount,other,mount
law,4,noun,feminine,ley,A2,law
hu,4,other,other,hu,other,hu
family,4,noun,feminine,familia,A1,family
sociable,4,adjective,other,sociable,A2,sociable
money,4,other,other,money,other,money
garland,4,noun,feminine,garlanda,A2,garland
spears,4,other,other,spears,other,spears
shadow,4,noun,feminine,sombra,A1,shadow
jets,4,other,other,jets,other,jets
bb,4,other,other,bb,other,bb
jobs,4,other,other,job,other,jobs
madden,4,other,other,madden,other,madden
subtitles,4,other,other,subtítulos,B1,subtitles
variables,4,noun,feminine,variable,B1,variables
dae,4,other,other,dae,other,dae
kono,4,other,other,kono,other,kono
spring,4,noun,feminine,primavera,A1,spring
better,4,other,other,better,other,better
wen,4,other,other,wen,other,wen
loft,4,noun,masculine,loft,B2,loft
bash,4,other,other,bash,other,bash
carmine,4,other,other,carmín,B2,carmine
singer,4,other,other,singer,other,singer
examine,4,verb,other,examinar,B2,examine
ae,4,other,other,ae,other,ae
rahl,4,other,other,rahl,other,rahl
ham,4,noun,masculine,jamón,A1,ham
tau,4,other,other,tau,other,tau
sisko,4,other,other,sisko,other,sisko
suspense,4,noun,masculine,suspenso,B2,suspense
eagle,4,other,other,eagle,other,eagle
tamabin,4,other,other,tamabin,other,tamabin
yay,4,other,other,yay,other,yay
hernia,4,noun,feminine,hernia,B2,hernia
fusible,4,adjective,masculine,fusible,B1,fusible
school,4,noun,feminine,escuela,A1,school
desi,4,other,other,desi,other,desi
nothing,4,other,other,nothing,other,nothing
jolly,4,other,other,jolly,other,jolly
juveniles,4,noun,masculine,juvenil,B2,juveniles
sketch,4,other,other,sketch,other,sketch
abc,4,other,other,abc,other,abc
destiny,4,other,neuter,destino,B2,destiny
uss,4,other,other,USS,other,USS
papilla,4,noun,feminine,papilla,A1,papilla
boogie,4,other,other,boogie,other,boogie
jock,4,other,other,jock,other,jock
aerosol,4,noun,masculine,aerosol,B1,aerosol
gate,4,other,other,gate,other,gate
ever,4,other,other,ever,other,ever
emery,4,other,other,emery,other,emery
canyon,4,noun,masculine,cañón,A2,canyon
patel,4,other,other,patel,other,patel
puzzle,4,noun,masculine,puzzle,A2,puzzle
zo,4,other,other,zo,other,zo
perfumes,4,noun,masculine,perfume,A2,perfumes
cannabis,4,noun,masculine,cannabis,B2,cannabis
hye,4,other,other,hye,other,hye
tyr,4,other,other,tyr,other,tyr
carnal,4,adjective,masculine,carnal,B1,carnal
dei,4,other,other,dei,other,dei
still,4,other,other,still,other,still
indestructible,4,adjective,other,indestructible,B2,indestructible
sands,4,other,other,sands,other,sands
joss,4,other,other,joss,other,joss
must,4,other,other,must,other,must
than,4,other,other,than,other,than
dogs,4,noun,other,perro,A1,dogs
neural,4,adjective,feminine,neural,B2,neural
adi,4,other,other,adi,other,adi
heller,4,other,other,heller,other,heller
abominable,4,adjective,other,abominable,B2,abominable
raina,4,other,other,raina,other,raina
sunshine,4,other,other,sunshine,other,sunshine
rainbow,4,other,other,rainbow,other,rainbow
hero,4,noun,masculine,héroe,A2,hero
usher,4,other,other,usher,other,usher
agh,4,other,other,agh,other,agh
oak,4,noun,masculine,roble,A1,oak
find,4,verb,other,encontrar,A1,find
pedestal,4,noun,masculine,pedestal,A2,pedestal
cid,4,other,other,cid,other,cid
fei,4,other,other,fei,other,fei
gibbons,4,other,other,gibbons,other,gibbons
tong,4,noun,feminine,tong,A1,tong
laser,4,noun,masculine,láser,B1,laser
fong,4,other,other,fong,other,fong
put,4,verb,other,poner,A1,put
akallabeth,4,other,other,Akallabeth,other,Akallabeth
pack,4,noun,masculine,pack,A2,pack
today,4,other,other,hoy,A1,today
made,4,other,other,made,other,made
biff,4,other,other,biff,other,biff
be1,4,other,other,be1,other,be1
gachas,4,noun,feminine,gacha,A2,gachas
oops,4,other,other,oops,other,oops
hold,4,verb,other,sostener,A1,hold
ghetto,4,other,other,ghetto,other,ghetto
gunn,4,other,other,gunn,other,gunn
every,4,other,other,every,other,every
thad,4,other,other,thad,other,thad
convertible,4,adjective,masculine,convertible,B1,convertible
risotto,4,noun,masculine,risotto,A2,risotto
raf,4,other,other,raf,other,raf
mi5,4,other,other,mi5,other,mi5
channel,4,other,other,channel,other,channel
dorsal,4,adjective,masculine,dorsal,B1,dorsal
twist,4,other,other,twist,other,twist
cold,4,adjective,other,frío,A1,cold
lise,4,other,other,lise,other,lise
myung,3,other,other,myung,other,myung
bow,3,other,other,bow,other,bow
flack,3,other,other,flack,other,flack
foa,3,other,other,foa,other,foa
upper,3,other,other,upper,other,upper
even,3,other,other,even,other,even
after,3,other,other,after,other,after
wee,3,other,other,wee,other,wee
riverside,3,other,other,riverside,other,riverside
blunt,3,adjective,other,blunt,B1,blunt
rimmer,3,other,other,rimmer,other,rimmer
tests,3,other,other,tests,other,tests
gone,3,other,other,gone,other,gone
vector,3,noun,masculine,vector,B1,vector
f.b.i.,3,other,other,F.B.I.,other,F.B.I.
addic7ed,3,other,other,addic7ed,other,addic7ed
weir,3,other,other,weir,other,weir
view,3,other,other,vista,A2,view
into,3,other,other,into,other,into
mean,3,adjective,other,mean,B1,mean
toga,3,noun,feminine,toga,B1,toga
invade,3,verb,other,invadir,B1,invade
billings,3,other,other,billings,other,billings
monster,3,other,other,monster,other,monster
beige,3,adjective,other,beige,A1,beige
hauser,3,other,other,hauser,other,hauser
ain,3,other,other,ain,other,ain
farrow,3,other,other,farrow,other,farrow
esposito,3,other,masculine,Esposito,other,Esposito
mouth,3,noun,feminine,boca,A1,mouth
domino,3,noun,masculine,dominó,A1,domino
thank,3,verb,other,agradecer,A1,thank
shu,3,other,other,shu,other,shu
bluebell,3,other,neuter,bluebell,other,bluebell
moose,3,other,other,moose,other,moose
ff8000,3,other,other,ff8000,other,ff8000
lot,3,other,other,lot,other,lot
pay,3,other,other,pay,other,pay
adama,3,noun,feminine,adama,other,adama
t.k.,3,other,other,t.k.,other,T.K.
lotte,3,other,other,lotte,other,lotte
guerrilla,3,noun,feminine,guerrilla,B2,guerrilla
croft,3,other,other,croft,other,croft
lung,3,noun,masculine,pulmón,A1,lung
space,3,other,other,space,other,space
supernova,3,noun,feminine,supernova,B2,supernova
milk,3,noun,feminine,leche,A1,milk
wick,3,other,other,wick,other,wick
gorman,3,other,other,gorman,other,gorman
incurable,3,adjective,other,incurable,B2,incurable
tank,3,noun,masculine,tanque,A1,tank
skate,3,noun,masculine,skate,A2,skate
bel,3,other,other,bel,other,bel
liar,3,noun,masculine,liar,A1,liar
lodge,3,other,other,lodge,other,lodge
qing,3,other,other,qing,other,qing
placenta,3,noun,feminine,placenta,B1,placenta
vision,3,noun,feminine,visión,B1,vision
chae,3,other,other,chae,other,chae
viper,3,other,other,viper,other,viper
nero,3,other,other,nero,other,nero
intestinal,3,adjective,masculine,intestinal,B2,intestinal
sissy,3,other,other,sissy,other,sissy
marv,3,other,other,marv,other,marv
hand,3,noun,feminine,mano,A1,hand
mercury,3,other,other,mercurio,other,mercury
